Date, Open, High, Low, Close
07/20/16,1.1022,1.1032,1.0981,1.1016
07/21/16,1.1017,1.106,1.098,1.1027
07/22/16,1.1026,1.1041,1.0955,1.0979
07/25/16,1.0979,1.0999,1.0953,1.0996
07/26/16,1.0995,1.1029,1.0978,1.0986
07/27/16,1.0987,1.1065,1.0965,1.1059
07/28/16,1.1058,1.112,1.1052,1.1078
07/29/16,1.1077,1.1198,1.1074,1.1176
08/01/16,1.1176,1.1182,1.1156,1.1163
08/02/16,1.1164,1.1235,1.1159,1.1224
08/03/16,1.1226,1.1229,1.114,1.115
08/04/16,1.1135,1.1158,1.1115,1.1131
08/05/16,1.113,1.1162,1.1046,1.1087
08/08/16,1.1087,1.1106,1.1073,1.1088
08/09/16,1.109,1.1122,1.1071,1.1118
08/10/16,1.1119,1.1192,1.1112,1.1178
08/11/16,1.1179,1.1192,1.1136,1.1139
08/12/16,1.1138,1.1221,1.1131,1.1162
08/15/16,1.1162,1.1204,1.1155,1.1184
08/16/16,1.1185,1.1323,1.1178,1.1279
08/17/16,1.128,1.1317,1.1242,1.1289
08/18/16,1.1291,1.1367,1.1286,1.1354
08/19/16,1.1353,1.1361,1.1304,1.1325
08/22/16,1.1325,1.1332,1.1272,1.132
08/23/16,1.1321,1.1357,1.1303,1.1306
08/24/16,1.1305,1.1313,1.1245,1.1265
08/25/16,1.1263,1.1299,1.126,1.1285
08/26/16,1.1286,1.134,1.1181,1.1197
08/29/16,1.1197,1.1209,1.1159,1.1191
08/30/16,1.1189,1.1194,1.1132,1.1143
08/31/16,1.1142,1.1166,1.1124,1.1159
09/01/16,1.1159,1.1206,1.1127,1.1198
09/02/16,1.1197,1.1251,1.1151,1.1156
09/05/16,1.1156,1.1184,1.114,1.1147
09/06/16,1.1146,1.1263,1.1141,1.1255
09/07/16,1.1256,1.1269,1.1228,1.124
09/08/16,1.1239,1.1327,1.1236,1.1261
09/09/16,1.126,1.1286,1.1199,1.1234
09/12/16,1.1234,1.1268,1.1212,1.1237
09/13/16,1.1236,1.126,1.1204,1.122
09/14/16,1.122,1.1275,1.1213,1.1251
09/15/16,1.1252,1.1283,1.122,1.1243
09/16/16,1.1244,1.1252,1.115,1.1157
09/19/16,1.1157,1.1199,1.1153,1.1176
09/20/16,1.1177,1.1215,1.115,1.1152
09/21/16,1.115,1.1203,1.1121,1.1184
09/22/16,1.1191,1.1259,1.1154,1.1208
09/23/16,1.1209,1.1241,1.1193,1.1227
09/26/16,1.1227,1.128,1.122,1.1255
09/27/16,1.1256,1.126,1.1192,1.1215
09/28/16,1.1214,1.1238,1.1182,1.1219
09/29/16,1.1217,1.1251,1.1198,1.1222
09/30/16,1.1223,1.1251,1.1154,1.124
10/03/16,1.124,1.1242,1.1205,1.1213
10/04/16,1.1211,1.1239,1.1139,1.1204
10/05/16,1.1203,1.1235,1.1191,1.1204
10/06/16,1.1205,1.1212,1.114,1.1152
10/07/16,1.115,1.1208,1.1104,1.1202
10/10/16,1.1202,1.1202,1.1132,1.1139
10/11/16,1.1139,1.1143,1.1049,1.1055
10/12/16,1.1054,1.1064,1.1004,1.1007
10/13/16,1.1009,1.1059,1.0985,1.1058
10/14/16,1.1057,1.1059,1.0971,1.0972
10/17/16,1.0972,1.101,1.0963,1.1001
10/18/16,1.1,1.1027,1.0971,1.098
10/19/16,1.0981,1.1005,1.0955,1.0975
10/20/16,1.0974,1.1038,1.0916,1.093
10/21/16,1.0929,1.0932,1.0859,1.0883
10/24/16,1.0883,1.09,1.0859,1.088
10/25/16,1.0881,1.0905,1.0851,1.0889
10/26/16,1.0888,1.0946,1.0875,1.091
10/27/16,1.0909,1.0942,1.0882,1.0897
10/28/16,1.0901,1.0993,1.0894,1.0986
10/31/16,1.0986,1.0986,1.0937,1.098
11/01/16,1.0982,1.1071,1.0959,1.1057
11/02/16,1.1056,1.1124,1.105,1.1099
11/03/16,1.1098,1.1126,1.1059,1.1106
11/04/16,1.1105,1.1146,1.108,1.114
11/07/16,1.114,1.114,1.1029,1.1039
11/08/16,1.104,1.1068,1.1009,1.1024
11/09/16,1.1027,1.13,1.0906,1.0911
11/10/16,1.091,1.0955,1.0865,1.0893
11/11/16,1.0894,1.0923,1.0831,1.0857
11/14/16,1.0857,1.0857,1.071,1.0736
11/15/16,1.0737,1.0817,1.0714,1.0722
11/16/16,1.072,1.076,1.0667,1.0691
11/17/16,1.0692,1.0745,1.062,1.0627
11/18/16,1.0628,1.0643,1.057,1.0591
11/21/16,1.0591,1.0651,1.0589,1.063
11/22/16,1.0632,1.0658,1.0584,1.0627
11/23/16,1.0626,1.0644,1.0527,1.0553
11/24/16,1.0554,1.0586,1.0519,1.0554
11/25/16,1.0554,1.0629,1.0538,1.0591
11/28/16,1.0591,1.0686,1.0563,1.0613
11/29/16,1.0609,1.0655,1.0566,1.0651
11/30/16,1.065,1.0668,1.0554,1.059
12/01/16,1.0592,1.067,1.0584,1.0661
12/02/16,1.0662,1.0691,1.0626,1.0668
12/05/16,1.0668,1.0796,1.0538,1.0764
12/06/16,1.0765,1.0785,1.0699,1.0717
12/07/16,1.0722,1.0769,1.0712,1.0755
12/08/16,1.0754,1.0872,1.0597,1.0616
12/09/16,1.0613,1.0631,1.0532,1.0562
12/12/16,1.0562,1.0653,1.0533,1.0635
12/13/16,1.0636,1.0668,1.0603,1.0628
12/14/16,1.0618,1.0671,1.0497,1.0536
12/15/16,1.0535,1.054,1.0367,1.0414
12/16/16,1.0413,1.0474,1.0401,1.0451
12/19/16,1.0451,1.048,1.0393,1.0402
12/20/16,1.0401,1.0418,1.0353,1.0388
12/21/16,1.0389,1.0452,1.0384,1.0425
12/22/16,1.0426,1.0499,1.0424,1.0437
12/23/16,1.0443,1.047,1.0428,1.0455
12/26/16,1.0455,1.048,1.044,1.0454
12/27/16,1.0459,1.0465,1.0433,1.0457
12/28/16,1.0458,1.048,1.0373,1.0413
12/29/16,1.0414,1.0495,1.0409,1.0492
12/30/16,1.049,1.0647,1.0486,1.0519
01/02/17,1.0519,1.0539,1.0452,1.0476
01/03/17,1.0475,1.0492,1.0341,1.0406
01/04/17,1.0407,1.05,1.039,1.049
01/05/17,1.0491,1.0615,1.048,1.0607
01/06/17,1.0608,1.0616,1.0526,1.0533
01/09/17,1.0533,1.0582,1.0511,1.0573
01/10/17,1.0575,1.0628,1.0552,1.0554
01/11/17,1.0556,1.0623,1.0454,1.0581
01/12/17,1.0583,1.0686,1.0572,1.0612
01/13/17,1.0615,1.0671,1.0596,1.0644
01/16/17,1.0644,1.0644,1.0579,1.0601
01/17/17,1.0596,1.0719,1.0596,1.0714
01/18/17,1.0713,1.0716,1.0629,1.063
01/19/17,1.0631,1.0677,1.059,1.0664
01/20/17,1.0663,1.0711,1.0626,1.0702
01/23/17,1.0702,1.0771,1.0702,1.0767
01/24/17,1.0765,1.0776,1.072,1.0733
01/25/17,1.0734,1.0771,1.0712,1.0747
01/26/17,1.075,1.0767,1.0657,1.0683
01/27/17,1.0682,1.0725,1.0658,1.0698
01/30/17,1.0698,1.0741,1.062,1.0694
01/31/17,1.0696,1.0812,1.0684,1.0797
02/01/17,1.0799,1.0809,1.0733,1.0769
02/02/17,1.076,1.0829,1.0756,1.0759
02/03/17,1.0758,1.0798,1.0716,1.0785
02/06/17,1.0785,1.079,1.0707,1.0752
02/07/17,1.075,1.0752,1.0655,1.0683
02/08/17,1.0681,1.0714,1.064,1.0698
02/09/17,1.0699,1.0711,1.0651,1.0656
02/10/17,1.0628,1.067,1.0609,1.0641
02/13/17,1.0641,1.0659,1.0593,1.0596
02/14/17,1.0598,1.0635,1.056,1.0578
02/15/17,1.0576,1.061,1.0521,1.0602
02/16/17,1.06,1.068,1.0592,1.0673
02/17/17,1.0675,1.0677,1.0606,1.0615
02/20/17,1.0615,1.0632,1.0603,1.0614
02/21/17,1.0615,1.0617,1.0526,1.0536
02/22/17,1.0537,1.0575,1.0494,1.056
02/23/17,1.0558,1.0596,1.0537,1.0582
02/24/17,1.0581,1.0618,1.0556,1.0561
02/27/17,1.0561,1.0631,1.0552,1.0587
02/28/17,1.0586,1.0631,1.0571,1.0576
03/01/17,1.0577,1.0591,1.0514,1.0549
03/02/17,1.0546,1.0553,1.0495,1.0508
03/03/17,1.0506,1.0626,1.0502,1.0622
03/06/17,1.0622,1.064,1.0575,1.0582
03/07/17,1.058,1.0602,1.0558,1.0568
03/08/17,1.0567,1.0575,1.0535,1.0541
03/09/17,1.0542,1.0616,1.0525,1.0576
03/10/17,1.0577,1.07,1.0573,1.0674
03/13/17,1.0674,1.0715,1.0653,1.0653
03/14/17,1.0655,1.0662,1.06,1.0604
03/15/17,1.0606,1.0741,1.0603,1.0735
03/16/17,1.0734,1.0772,1.0705,1.0768
03/17/17,1.0767,1.0783,1.0729,1.0737
03/20/17,1.0737,1.0778,1.0725,1.074
03/21/17,1.0739,1.0819,1.0719,1.0812
03/22/17,1.0811,1.0825,1.0776,1.0797
03/23/17,1.0796,1.0805,1.0769,1.0783
03/24/17,1.0784,1.0819,1.076,1.0799
03/27/17,1.0799,1.0905,1.0799,1.0863
03/28/17,1.0865,1.0874,1.0799,1.0814
03/29/17,1.0813,1.0828,1.074,1.0767
03/30/17,1.0765,1.0772,1.0673,1.0675
03/31/17,1.0675,1.0702,1.0653,1.0655
04/03/17,1.0655,1.0683,1.0643,1.0671
04/04/17,1.067,1.0678,1.0635,1.0675
04/05/17,1.0674,1.069,1.0635,1.0664
04/06/17,1.0662,1.0686,1.063,1.0644
04/07/17,1.0646,1.0664,1.058,1.0591
04/10/17,1.059,1.0608,1.0571,1.0595
04/11/17,1.0596,1.0632,1.0578,1.0606
04/12/17,1.0604,1.0676,1.0589,1.0668
04/13/17,1.0664,1.0678,1.061,1.0615
04/14/17,1.0614,1.0632,1.0606,1.0614
04/17/17,1.0614,1.0671,1.0609,1.0643
04/18/17,1.0644,1.0737,1.0637,1.073
04/19/17,1.0732,1.0736,1.07,1.0712
04/20/17,1.0713,1.0778,1.071,1.0717
04/21/17,1.0718,1.0738,1.0682,1.0727
04/24/17,1.0727,1.0878,1.0727,1.0868
04/25/17,1.0869,1.0952,1.0852,1.0928
04/26/17,1.0926,1.0952,1.0857,1.0905
04/27/17,1.0903,1.0934,1.0853,1.0874
04/28/17,1.0873,1.0949,1.0857,1.0897
05/01/17,1.0897,1.0924,1.0884,1.0899
05/02/17,1.0898,1.0935,1.0889,1.0932
05/03/17,1.0957,1.0957,1.0882,1.0886
05/04/17,1.0885,1.0989,1.0876,1.0985
05/05/17,1.0984,1.1001,1.0953,1.0998
05/08/17,1.0998,1.0998,1.0917,1.0924
05/09/17,1.0925,1.0936,1.0863,1.0875
05/10/17,1.0874,1.0899,1.0854,1.087
05/11/17,1.0869,1.0894,1.0839,1.0862
05/12/17,1.0861,1.0935,1.0856,1.0932
05/15/17,1.0932,1.0991,1.0922,1.0975
05/16/17,1.0974,1.1099,1.0974,1.1082
05/17/17,1.1081,1.1163,1.108,1.1159
05/18/17,1.116,1.1174,1.1077,1.1102
05/19/17,1.1103,1.1213,1.1098,1.1206
05/22/17,1.1206,1.1264,1.1161,1.1238
05/23/17,1.1239,1.1268,1.1175,1.1183
05/24/17,1.1184,1.1222,1.1168,1.122
05/25/17,1.1223,1.1251,1.1194,1.1211
05/26/17,1.1212,1.1235,1.1161,1.1181
05/29/17,1.1181,1.1192,1.1161,1.1163
05/30/17,1.1165,1.1204,1.111,1.1186
05/31/17,1.1185,1.1254,1.1164,1.1244
06/01/17,1.1243,1.1258,1.1202,1.1212
06/02/17,1.1214,1.1286,1.1204,1.1281
06/05/17,1.1281,1.1281,1.1235,1.1256
06/06/17,1.1254,1.1284,1.124,1.1278
06/07/17,1.1277,1.1283,1.1204,1.1257
06/08/17,1.1258,1.1269,1.1196,1.1216
06/09/17,1.1215,1.1238,1.1166,1.1197
06/12/17,1.1197,1.1234,1.1193,1.1203
06/13/17,1.1202,1.1225,1.1185,1.1212
06/14/17,1.1211,1.1297,1.1194,1.1219
06/15/17,1.1218,1.1231,1.1133,1.1145
06/16/17,1.1144,1.1202,1.1139,1.1198
06/19/17,1.1198,1.1214,1.1144,1.115
06/20/17,1.1148,1.1166,1.1119,1.1136
06/21/17,1.1135,1.1171,1.1127,1.117
06/22/17,1.1167,1.1179,1.1139,1.1153
06/23/17,1.1154,1.1211,1.1145,1.1193
06/26/17,1.12,1.122,1.1172,1.1181
06/27/17,1.1183,1.135,1.1179,1.134
06/28/17,1.1339,1.139,1.1297,1.1379
06/29/17,1.1378,1.1447,1.1375,1.1442
06/30/17,1.1442,1.1446,1.1393,1.1426
07/03/17,1.1426,1.1426,1.1355,1.1364
07/04/17,1.1365,1.1379,1.1337,1.1346
07/05/17,1.1347,1.1369,1.1313,1.135
07/06/17,1.1353,1.1426,1.1329,1.1423
07/07/17,1.1424,1.1441,1.138,1.1402
07/10/17,1.1402,1.142,1.1382,1.14
07/11/17,1.1401,1.1481,1.1382,1.1467
07/12/17,1.1466,1.149,1.1393,1.1413
07/13/17,1.1414,1.1457,1.137,1.1399
07/14/17,1.1398,1.1474,1.1392,1.1469
07/17/17,1.1469,1.1488,1.1435,1.1479
07/18/17,1.148,1.1584,1.1473,1.1555
07/19/17,1.1556,1.1558,1.151,1.1516
07/20/17,1.1515,1.1655,1.148,1.1631
07/21/17,1.163,1.1683,1.162,1.1665
07/24/17,1.1665,1.1683,1.1628,1.1644
07/25/17,1.1643,1.1712,1.163,1.1648
07/26/17,1.1645,1.1742,1.1614,1.1735
07/27/17,1.1736,1.1777,1.165,1.1677
07/28/17,1.1679,1.1765,1.1671,1.175
07/31/17,1.175,1.1846,1.1724,1.1843
08/01/17,1.1842,1.1845,1.1787,1.1802
08/02/17,1.1803,1.1905,1.1795,1.1857
08/03/17,1.1858,1.1892,1.183,1.1869
08/04/17,1.187,1.1889,1.1728,1.1773
08/07/17,1.1773,1.1814,1.1773,1.1797
08/08/17,1.1795,1.1825,1.1718,1.1751
08/09/17,1.176,1.1765,1.1689,1.176
08/10/17,1.1761,1.1785,1.1704,1.1773
08/11/17,1.1772,1.1847,1.1748,1.1823
08/14/17,1.1823,1.184,1.1771,1.1782
08/15/17,1.1781,1.1793,1.1687,1.1736
08/16/17,1.1737,1.178,1.1683,1.1767
08/17/17,1.1766,1.1791,1.1663,1.1724
08/18/17,1.1723,1.1773,1.1708,1.1762
08/21/17,1.1762,1.1829,1.1731,1.1817
08/22/17,1.1816,1.1825,1.1745,1.1762
08/23/17,1.1764,1.1825,1.1741,1.1807
08/24/17,1.1808,1.1821,1.1784,1.18
08/25/17,1.1801,1.1943,1.1773,1.1924
08/28/17,1.1924,1.1986,1.1917,1.198
08/29/17,1.1979,1.207,1.1946,1.1973
08/30/17,1.1972,1.1986,1.1881,1.1884
08/31/17,1.1885,1.1912,1.1824,1.1909
09/01/17,1.1908,1.1981,1.1851,1.1863
09/04/17,1.1863,1.1924,1.1863,1.1897
09/05/17,1.1898,1.1942,1.1868,1.1914
09/06/17,1.1916,1.195,1.1904,1.1917
09/07/17,1.1918,1.2057,1.1914,1.2024
09/08/17,1.2023,1.2092,1.2017,1.2037
09/11/17,1.2037,1.2037,1.1947,1.1952
09/12/17,1.1953,1.1979,1.1926,1.1966
09/13/17,1.1967,1.1995,1.1873,1.1885
09/14/17,1.1886,1.1923,1.184,1.192
09/15/17,1.1918,1.1986,1.1902,1.1946
09/18/17,1.1946,1.197,1.1916,1.1953
09/19/17,1.1955,1.2006,1.195,1.1993
09/20/17,1.1995,1.2034,1.1862,1.1894
09/21/17,1.1892,1.1954,1.1865,1.1941
09/22/17,1.1942,1.2005,1.1937,1.1947
09/25/17,1.1947,1.1947,1.1832,1.1849
09/26/17,1.1847,1.1863,1.1759,1.1795
09/27/17,1.1792,1.1797,1.1718,1.1744
09/28/17,1.1745,1.1804,1.1722,1.1787
09/29/17,1.1786,1.1832,1.1772,1.1813
10/02/17,1.1813,1.1813,1.1724,1.1733
10/03/17,1.1732,1.1775,1.1697,1.1745
10/04/17,1.1744,1.1788,1.1736,1.1761
10/05/17,1.1759,1.178,1.17,1.171
10/06/17,1.1716,1.1739,1.167,1.1731
10/09/17,1.1731,1.1757,1.172,1.1743
10/10/17,1.1741,1.1825,1.174,1.1807
10/11/17,1.1809,1.187,1.1796,1.1859
10/12/17,1.186,1.1882,1.1827,1.1831
10/13/17,1.183,1.1876,1.1805,1.1821
10/16/17,1.1821,1.1821,1.1782,1.1798
10/17/17,1.1796,1.1802,1.1737,1.1765
10/18/17,1.1768,1.1806,1.173,1.1786
10/19/17,1.1788,1.1859,1.1768,1.1852
10/20/17,1.1853,1.1858,1.1764,1.1783
10/23/17,1.1783,1.1783,1.1725,1.175
10/24/17,1.1749,1.1793,1.1743,1.1761
10/25/17,1.1763,1.1819,1.1752,1.1812
10/26/17,1.1814,1.1838,1.1642,1.1652
10/27/17,1.1651,1.1659,1.1575,1.1609
10/30/17,1.1609,1.166,1.1598,1.165
10/31/17,1.1652,1.1662,1.1624,1.1647
11/01/17,1.1645,1.1658,1.1606,1.1621
11/02/17,1.1619,1.1687,1.1614,1.1658
11/03/17,1.166,1.1689,1.16,1.1609
11/06/17,1.1609,1.1624,1.1581,1.1609
11/07/17,1.1611,1.1617,1.1556,1.1586
11/08/17,1.1587,1.161,1.158,1.1596
11/09/17,1.1595,1.1654,1.1585,1.1642
11/10/17,1.1665,1.1665,1.1665,1.1665
11/13/17,1.1643,1.1676,1.1638,1.1668
11/14/17,1.1666,1.1806,1.1662,1.1799
11/15/17,1.1798,1.1861,1.1785,1.179
11/16/17,1.1792,1.1802,1.1758,1.177
11/17/17,1.1771,1.1822,1.1765,1.1792
11/20/17,1.1792,1.1808,1.1725,1.1732
11/21/17,1.1735,1.1758,1.1713,1.1738
11/22/17,1.174,1.1827,1.1732,1.1824
11/23/17,1.1822,1.1857,1.1813,1.1849
11/24/17,1.1851,1.1945,1.1837,1.1931
11/27/17,1.1931,1.1962,1.1896,1.19
11/28/17,1.1898,1.192,1.1828,1.1842
11/29/17,1.1843,1.1884,1.1819,1.1849
11/30/17,1.1848,1.1931,1.1809,1.1904
12/01/17,1.1905,1.1942,1.1851,1.1896
12/04/17,1.1896,1.1896,1.183,1.1865
12/05/17,1.1865,1.1879,1.1801,1.1825
12/06/17,1.1826,1.1848,1.1781,1.1798
12/07/17,1.1797,1.1812,1.1771,1.1773
12/08/17,1.1775,1.1778,1.173,1.1773
12/11/17,1.1773,1.1812,1.1764,1.177
12/12/17,1.1768,1.1793,1.1718,1.1743
12/13/17,1.1744,1.1832,1.1729,1.1826
12/14/17,1.1825,1.1864,1.177,1.1778
12/15/17,1.178,1.1812,1.1747,1.1747
12/18/17,1.1747,1.1834,1.1743,1.1782
12/19/17,1.1781,1.185,1.1777,1.184
12/20/17,1.1841,1.1903,1.1828,1.1872
12/21/17,1.187,1.189,1.1849,1.1876
12/22/17,1.1873,1.1878,1.1819,1.1862
12/25/17,1.1862,1.1904,1.1845,1.1876
12/26/17,1.187,1.188,1.1846,1.1859
12/27/17,1.186,1.191,1.1854,1.1888
12/28/17,1.1887,1.1961,1.1887,1.1943
12/29/17,1.1944,1.2026,1.1937,1.2003
01/01/18,1.2003,1.202,1.1994,1.2006
01/02/18,1.2009,1.2083,1.2006,1.2061
01/03/18,1.206,1.2068,1.2004,1.2013
01/04/18,1.1997,1.2089,1.1997,1.2067
01/05/18,1.2068,1.2084,1.2012,1.2031
01/08/18,1.2031,1.2053,1.1957,1.1967
01/09/18,1.1968,1.1977,1.1917,1.1937
01/10/18,1.1939,1.2019,1.1924,1.1948
01/11/18,1.1947,1.206,1.193,1.2033
01/12/18,1.2032,1.2214,1.203,1.22
01/15/18,1.22,1.2297,1.2188,1.2264
01/16/18,1.2266,1.2284,1.2195,1.2259
01/17/18,1.2261,1.2324,1.2179,1.2188
01/18/18,1.2186,1.2266,1.2167,1.2239
01/19/18,1.224,1.2296,1.2215,1.222
01/22/18,1.222,1.2268,1.2215,1.2262
01/23/18,1.2264,1.2307,1.2224,1.2297
01/24/18,1.2296,1.2415,1.2291,1.2409
01/25/18,1.2408,1.2535,1.2366,1.2396
01/26/18,1.2397,1.2493,1.2371,1.2427
01/29/18,1.2427,1.2433,1.2337,1.2383
01/30/18,1.2385,1.2454,1.2337,1.2404
01/31/18,1.2409,1.2475,1.2388,1.2413
02/01/18,1.2414,1.2523,1.2387,1.2507
02/02/18,1.251,1.2519,1.241,1.2458
02/05/18,1.2458,1.2476,1.2364,1.2368
02/06/18,1.2366,1.2433,1.2314,1.2378
02/07/18,1.2377,1.2407,1.2247,1.2265
02/08/18,1.2266,1.2294,1.2213,1.2248
02/09/18,1.2247,1.2287,1.2206,1.2251
02/12/18,1.2251,1.2297,1.2235,1.2292
02/13/18,1.2293,1.2371,1.2285,1.2353
02/14/18,1.2351,1.2466,1.2276,1.2451
02/15/18,1.245,1.251,1.2449,1.2507
02/16/18,1.2506,1.2556,1.2395,1.2409
02/19/18,1.2409,1.2436,1.2369,1.2407
02/20/18,1.2408,1.2413,1.2321,1.2338
02/21/18,1.2336,1.2361,1.2282,1.2286
02/22/18,1.2283,1.2352,1.226,1.2331
02/23/18,1.2328,1.2337,1.228,1.2297
02/26/18,1.2297,1.2355,1.2279,1.2318
02/27/18,1.2316,1.2347,1.2223,1.2232
02/28/18,1.2233,1.2242,1.2188,1.2193
03/01/18,1.2195,1.2272,1.2155,1.2268
03/02/18,1.2267,1.2337,1.2251,1.2321
03/05/18,1.2321,1.2349,1.227,1.2335
03/06/18,1.2337,1.2421,1.2329,1.2404
03/07/18,1.2406,1.2446,1.2386,1.241
03/08/18,1.2412,1.2447,1.2299,1.2312
03/09/18,1.2311,1.2334,1.2273,1.2307
03/12/18,1.2307,1.2347,1.229,1.2336
03/13/18,1.2334,1.2409,1.2314,1.2391
03/14/18,1.2388,1.2413,1.2348,1.2369
03/15/18,1.2369,1.2385,1.2301,1.2306
03/16/18,1.2305,1.2336,1.2262,1.229
03/19/18,1.229,1.236,1.2259,1.2335
03/20/18,1.2336,1.2355,1.224,1.2241
03/21/18,1.2242,1.235,1.2241,1.2337
03/22/18,1.234,1.2389,1.2285,1.2304
03/23/18,1.2302,1.2373,1.2301,1.2355
03/26/18,1.2355,1.2463,1.2351,1.2446
03/27/18,1.2441,1.2476,1.2373,1.2405
03/28/18,1.2403,1.2423,1.23,1.2309
03/29/18,1.2308,1.2336,1.2284,1.2301
03/30/18,1.2302,1.2332,1.2294,1.2324
04/02/18,1.2324,1.2345,1.2284,1.2303
04/03/18,1.2306,1.2335,1.2254,1.227
04/04/18,1.2272,1.2314,1.2256,1.2277
04/05/18,1.228,1.2291,1.2219,1.2242
04/06/18,1.2241,1.2291,1.2216,1.2283
04/09/18,1.2283,1.2331,1.2261,1.2323
04/10/18,1.2321,1.2377,1.2304,1.2355
04/11/18,1.2357,1.2396,1.2348,1.2369
04/12/18,1.2367,1.2381,1.23,1.2327
04/13/18,1.2329,1.2348,1.2308,1.233
04/16/18,1.233,1.2395,1.2326,1.2381
04/17/18,1.238,1.2414,1.2336,1.2369
04/18/18,1.237,1.2398,1.2344,1.2375
04/19/18,1.2374,1.2402,1.2329,1.2345
04/20/18,1.2346,1.2353,1.2251,1.2288
04/23/18,1.2288,1.229,1.2199,1.2208
04/24/18,1.221,1.2246,1.2183,1.2232
04/25/18,1.2233,1.2241,1.2161,1.2161
04/26/18,1.2162,1.2209,1.2096,1.2104
04/27/18,1.2103,1.2134,1.2057,1.213
04/30/18,1.213,1.2141,1.2065,1.2079
05/01/18,1.2081,1.2086,1.1983,1.1991
05/02/18,1.1992,1.2032,1.1939,1.1949
05/03/18,1.195,1.2008,1.1947,1.1987
05/04/18,1.199,1.1998,1.1912,1.1963
05/07/18,1.1963,1.1981,1.1899,1.1923
05/08/18,1.1922,1.194,1.184,1.1864
05/09/18,1.1865,1.1898,1.1823,1.1852
05/10/18,1.1849,1.1947,1.1844,1.1917
05/11/18,1.1914,1.1968,1.1891,1.1942
05/14/18,1.1942,1.1998,1.1926,1.1928
05/15/18,1.1927,1.194,1.1822,1.1837
05/16/18,1.1838,1.1854,1.1764,1.1806
05/17/18,1.1808,1.1839,1.1778,1.1793
05/18/18,1.1795,1.1824,1.1749,1.177
05/21/18,1.177,1.1797,1.1717,1.179
05/22/18,1.1791,1.1829,1.1759,1.178
05/23/18,1.1779,1.179,1.1678,1.1699
05/24/18,1.1697,1.175,1.1691,1.1722
05/25/18,1.1721,1.1733,1.1644,1.1644
05/28/18,1.1644,1.1729,1.1607,1.1624
05/29/18,1.1626,1.1641,1.151,1.1541
05/30/18,1.154,1.1677,1.1519,1.1665
05/31/18,1.1661,1.1724,1.1643,1.1693
06/01/18,1.1692,1.1718,1.162,1.1659
06/04/18,1.1659,1.1745,1.1659,1.1699
06/05/18,1.1701,1.1732,1.1654,1.172
06/06/18,1.1718,1.1797,1.1712,1.1775
06/07/18,1.1773,1.1841,1.1772,1.18
06/08/18,1.1799,1.1811,1.1727,1.177
06/11/18,1.177,1.1822,1.177,1.1784
06/12/18,1.1785,1.1809,1.1735,1.1744
06/13/18,1.1745,1.1802,1.1727,1.179
06/14/18,1.1791,1.1851,1.1564,1.1568
06/15/18,1.1567,1.1627,1.1543,1.1608
06/18/18,1.1608,1.1625,1.1565,1.1623
06/19/18,1.1623,1.1645,1.1531,1.1588
06/20/18,1.1589,1.1602,1.1541,1.1577
06/21/18,1.1575,1.1635,1.151,1.1603
06/22/18,1.1605,1.1677,1.1601,1.1656
06/25/18,1.1656,1.1715,1.1628,1.1704
06/26/18,1.1705,1.1721,1.1636,1.1648
06/27/18,1.1649,1.1674,1.1542,1.1554
06/28/18,1.1555,1.1599,1.1527,1.1568
06/29/18,1.157,1.1691,1.1559,1.1683
07/02/18,1.1683,1.1683,1.1591,1.1641
07/03/18,1.1639,1.1674,1.1621,1.1661
07/04/18,1.1658,1.1683,1.163,1.1657
07/05/18,1.1658,1.1722,1.1649,1.1692
07/06/18,1.1691,1.1767,1.168,1.1744
07/09/18,1.1744,1.1791,1.1732,1.1732
07/10/18,1.1752,1.1764,1.1692,1.1744
07/11/18,1.1745,1.1758,1.1665,1.1674
07/12/18,1.1678,1.1697,1.165,1.167
07/13/18,1.1672,1.1688,1.1614,1.1684
07/16/18,1.1684,1.1726,1.1676,1.1711
07/17/18,1.1712,1.1745,1.165,1.1663
07/18/18,1.1661,1.1666,1.1603,1.1641
07/19/18,1.1638,1.1676,1.1576,1.1643
07/20/18,1.1642,1.174,1.1627,1.1722
07/23/18,1.1722,1.1751,1.1681,1.1693
07/24/18,1.1692,1.1718,1.1656,1.1684
07/25/18,1.1687,1.174,1.1664,1.1728
07/26/18,1.1729,1.1744,1.1641,1.1643
07/27/18,1.1643,1.1665,1.1622,1.1656
07/30/18,1.1656,1.1721,1.1648,1.1706
07/31/18,1.1704,1.1746,1.1687,1.169
08/01/18,1.1691,1.1701,1.1658,1.1662
08/02/18,1.166,1.1668,1.1583,1.1585
08/03/18,1.1586,1.161,1.1559,1.1567
08/06/18,1.1567,1.157,1.153,1.1555
08/07/18,1.1554,1.1609,1.1549,1.16
08/08/18,1.1599,1.1628,1.1574,1.1609
08/09/18,1.1611,1.1621,1.1525,1.1525
08/10/18,1.1527,1.1538,1.1387,1.1412
08/13/18,1.1412,1.1434,1.1365,1.141
08/14/18,1.1409,1.1429,1.1332,1.1343
08/15/18,1.1345,1.1356,1.1301,1.1346
08/16/18,1.1344,1.1409,1.1337,1.1378
08/17/18,1.1377,1.1446,1.1366,1.1438
08/20/18,1.1438,1.1486,1.1396,1.1483
08/21/18,1.1482,1.1602,1.1481,1.157
08/22/18,1.1572,1.1623,1.1554,1.1599
08/23/18,1.1597,1.1601,1.153,1.1543
